sex,name,year,count
M,Frank,1958,11308
M,Mike,1958,10775
M,Patrick,1958,10238
M,Ricky,1958,13369
M,Dale,1958,8477
M,Peter,1958,10745
M,Raymond,1958,10213
M,Eric,1958,8187
M,Roy,1958,5526
M,Anthony,1958,17431
M,Bruce,1958,12455
M,Jerry,1958,12915
M,Joe,1958,7044
M,Wayne,1958,8332
M,Henry,1958,5145
M,Jay,1958,5018
M,Allen,1958,4498
M,Stanley,1958,4912
M,Albert,1958,4803
M,Samuel,1958,5032
M,Andrew,1958,7101
M,Craig,1958,7290
M,Danny,1958,8935
M,Harold,1958,5148
M,Jack,1958,5295
M,Barry,1958,5320
M,Johnny,1958,6302
M,Keith,1958,11895
M,Lawrence,1958,7531
M,Russell,1958,7147
M,Bill,1958,4203
M,Darrell,1958,4759
M,Fred,1958,3515
M,Jim,1958,4898
M,Kurt,1958,2645
M,Matthew,1958,6381
M,Nick,1958,809
M,Phillip,1958,5264
M,Randy,1958,15162
M,Walter,1958,6307
M,Benjamin,1958,2232
M,Curtis,1958,5258
M,Floyd,1958,1605
M,Glenn,1958,5451
M,Harry,1958,3570
M,Howard,1958,4359
M,Jeffery,1958,6834
M,Karl,1958,2334
M,Arthur,1958,5664
M,Clarence,1958,2494
M,Dan,1958,3684
M,Gordon,1958,2219
M,Jimmy,1958,5564
M,Joel,1958,3217
M,Lee,1958,3513
M,Melvin,1958,3133
M,Nicholas,1958,2141
M,Randall,1958,6304
M,Steve,1958,10078
M,Tony,1958,6931
M,Vernon,1958,1913
M,Alan,1958,8227
M,Bobby,1958,5702
M,Charlie,1958,1391
M,Chris,1958,4456
M,Dean,1958,4295
M,Duane,1958,2588
M,Ernest,1958,3500
M,Frederick,1958,3628
M,Fredrick,1958,919
M,Leonard,1958,4010
M,Martin,1958,5660
M,Micheal,1958,4557
M,Norman,1958,3063
M,Ray,1958,3170
M,Rick,1958,5446
M,Rodney,1958,5862
M,Todd,1958,3447
M,Tommy,1958,3807
M,Warren,1958,2275
M,Andy,1958,1096
M,Billy,1958,6135
M,Bryan,1958,4084
M,Clifford,1958,2812
M,Dave,1958,2942
M,Don,1958,3563
M,Glen,1958,2782
M,Ralph,1958,5444
M,Roger,1958,8371
M,Ronnie,1958,5817
M,Vincent,1958,4243
M,Alfred,1958,2677
M,Bob,1958,2509
M,Earl,1958,2790
M,Francis,1958,2602
M,Kelly,1958,2282
M,Mitchell,1958,2825
M,Robin,1958,1435
M,Theodore,1958,2491
M,Tom,1958,4351
M,John,1959,76427
M,James,1959,78593
M,Robert,1959,74501
M,Michael,1959,85272
M,David,1959,83920
M,William,1959,51378
M,Richard,1959,47171
M,Mark,1959,56927
M,Steven,1959,33585
M,Donald,1959,23870
M,Daniel,1959,25133
M,Kenneth,1959,26623
M,Thomas,1959,40287
M,Gary,1959,23297
M,Charles,1959,30770
M,Paul,1959,25699
M,Brian,1959,20739
M,Kevin,1959,26761
M,George,1959,15000
M,Peter,1959,11284
M,Joseph,1959,29526
M,Ronald,1959,23101
M,Dennis,1959,16041
M,Patrick,1959,10553
M,Timothy,1959,30758
M,Edward,1959,16911
M,Larry,1959,18409
M,Jeffrey,1959,26269
M,Gerald,1959,6631
M,Scott,1959,19759
M,Mike,1959,11995
M,Anthony,1959,17949
M,Raymond,1959,9803
M,Carl,1959,7506
M,Steve,1959,11069
M,Tim,1959,6813
M,Douglas,1959,15280
M,Gregory,1959,19873
M,Harold,1959,4933
M,Jerry,1959,12320
M,Joe,1959,7368
M,Roger,1959,8785
M,Andrew,1959,7106
M,Bruce,1959,11909
M,Christopher,1959,12910
M,Dale,1959,8350
M,Bill,1959,4600
M,Philip,1959,5853
M,Ralph,1959,5030
M,Randy,1959,15029
M,Alan,1959,8153
M,Frank,1959,10930
M,Jeffery,1959,7469
M,Stephen,1959,16498
M,Albert,1959,4593
M,Craig,1959,9920
M,Martin,1959,5345
M,Ricky,1959,13202
M,Roy,1959,5177
M,Fred,1959,3578
M,Lawrence,1959,6608
M,Matthew,1959,6562
M,Rodney,1959,5911
M,Terry,1959,14546
M,Walter,1959,6120
M,Eric,1959,9724
M,Henry,1959,5047
M,Allen,1959,4366
M,Arthur,1959,5468
M,Billy,1959,6294
M,Danny,1959,8724
M,Frederick,1959,3534
M,Jack,1959,5020
M,Micheal,1959,4368
M,Phillip,1959,5586
M,Samuel,1959,4938
M,Wayne,1959,7883
M,Dan,1959,3669
M,Duane,1959,2957
M,Ernest,1959,3313
M,Eugene,1959,3885
M,Glenn,1959,5354
M,Keith,1959,11754
M,Randall,1959,7063
M,Alfred,1959,2530
M,Bradley,1959,4034
M,Curtis,1959,5526
M,Darrell,1959,4629
M,Dean,1959,4430
M,Don,1959,3615
M,Gordon,1959,2198
M,Harry,1959,3259
M,Jim,1959,5674
M,Jimmy,1959,5799
M,Jon,1959,3966
M,Russell,1959,7476
M,Stanley,1959,4330
M,Bryan,1959,4493
M,Earl,1959,2669
M,Howard,1959,3988
M,Lee,1959,3503
M,Tom,1959,5051
M,Tommy,1959,3732
M,Warren,1959,2169
M,Willie,1959,5345
M,Arnold,1959,1174
M,Benjamin,1959,2307
M,Benny,1959,813
M,Bobby,1959,5647
M,Chris,1959,5668
M,Herbert,1959,1833
M,Jeff,1959,7724
M,Leonard,1959,3736
M,Ray,1959,3199
M,Rick,1959,4922
M,Vernon,1959,1781
M,Allan,1959,1425
M,Alvin,1959,2232
M,Brett,1959,2211
M,Clifford,1959,2512
M,Franklin,1959,1527
M,Glen,1959,2697
M,Jackie,1959,1429
M,Jay,1959,4939
M,Kelly,1959,2421
M,Kurt,1959,2790
M,Leslie,1959,1739
M,Mitchell,1959,2956
M,Neil,1959,1625
M,Tony,1959,7558
M,Wallace,1959,809
M,David,1960,85932
M,Michael,1960,84205
M,Robert,1960,72381
M,John,1960,76123
M,James,1960,76872
M,Mark,1960,58741
M,Richard,1960,43563
M,William,1960,49346
M,Steven,1960,33902
M,Thomas,1960,39303
M,Daniel,1960,25971
M,Kenneth,1960,27680
M,Scott,1960,21610
M,Charles,1960,29689
M,Edward,1960,16583
M,Kevin,1960,28385
M,Paul,1960,25648
M,Donald,1960,22732
M,Timothy,1960,30486
M,Brian,1960,21998
M,Ronald,1960,21705
M,Gary,1960,21688
M,George,1960,14060
M,Joseph,1960,29761
M,Jeffrey,1960,28834
M,Peter,1960,10723
M,Gregory,1960,20325
M,Bruce,1960,10950
M,Douglas,1960,15153
M,Patrick,1960,10368
M,Larry,1960,15991
M,Anthony,1960,19512
M,Andrew,1960,8212
M,Mike,1960,12050
M,Dennis,1960,14319
M,Eric,1960,10535
M,Walter,1960,5763
M,Wayne,1960,7194
M,Lawrence,1960,6387
M,Christopher,1960,15362
M,Matthew,1960,6931
M,Raymond,1960,9719
M,Terry,1960,13908
M,Frank,1960,10761
M,Jerry,1960,11836
M,Randy,1960,14223
M,Harry,1960,3000
M,Russell,1960,7475
M,Dale,1960,7686
M,Norman,1960,2693
M,Randall,1960,7163
M,Stephen,1960,16265
M,Carl,1960,7808
M,Howard,1960,3811
M,Jay,1960,5384
M,Keith,1960,12184
M,Roger,1960,9031
M,Tom,1960,4896
M,Albert,1960,4590
M,Jack,1960,4916
M,Stanley,1960,4208
M,Steve,1960,10653
M,Alan,1960,8356
M,Bill,1960,4494
M,Danny,1960,8605
M,Joe,1960,7305
M,Roy,1960,5248
M,Arthur,1960,5192
M,Henry,1960,4961
M,Jeffery,1960,7656
M,Victor,1960,4175
M,Chris,1960,6500
M,Clifford,1960,2459
M,Eugene,1960,3748
M,Jeff,1960,8508
M,Jim,1960,5543
M,Kirk,1960,2440
M,Lee,1960,3432
M,Lloyd,1960,1711
M,Marvin,1960,3260
M,Warren,1960,1999
M,Billy,1960,6006
M,Dean,1960,4521
M,Don,1960,3445
M,Glenn,1960,5556
M,Jon,1960,4403
M,Karl,1960,2585
M,Nick,1960,1061
M,Tim,1960,6919
M,Bryan,1960,4778
M,Curtis,1960,5360
M,Jimmy,1960,5812
M,Kurt,1960,2872
M,Phillip,1960,6034
M,Rodney,1960,5853
M,Shawn,1960,2033
M,Alfred,1960,2386
M,Bob,1960,2714
M,Craig,1960,10717
M,Fred,1960,3396
M,Frederick,1960,3459
M,Gene,1960,1774
M,Gerald,1960,6559
M,Glen,1960,2433
M,Harold,1960,4675
M,Martin,1960,5494
M,Micheal,1960,4115
M,Ralph,1960,4773
M,Ricky,1960,10994
M,Samuel,1960,4703
M,Todd,1960,5741
M,Vincent,1960,4368
M,Aaron,1960,1759
M,Barry,1960,5735
M,Bernard,1960,2287
M,Duane,1960,2947
M,Jonathan,1960,3350
M,Kelly,1960,2930
M,Leroy,1960,1848
M,Melvin,1960,2999
M,Mitchell,1960,2964
M,Philip,1960,5515
M,Ross,1960,1013
M,Sam,1960,1181
M,Tracy,1960,2574
M,Willie,1960,5207
M,Allen,1960,4373
M,Arnold,1960,1167
M,Ben,1960,923
M,Bradley,1960,4738
M,Clayton,1960,1230
M,Dan,1960,3689
M,Earl,1960,2540
M,Edgar,1960,686
M,Gordon,1960,2150
M,Guy,1960,1932
M,Jesse,1960,2346
M,Johnny,1960,6162
M,Leonard,1960,3635
M,Louis,1960,4117
M,Marc,1960,2573
M,Rick,1960,4207
M,Tommy,1960,3659
M,Tony,1960,7989
M,David,1961,84764
M,John,1961,79910
M,Michael,1961,86914
M,Robert,1961,72908
M,James,1961,75894
M,William,1961,48005
M,Mark,1961,57750
M,Thomas,1961,37538
M,Richard,1961,41122
M,Steven,1961,32239
M,Timothy,1961,28242
M,Paul,1961,25629
M,Daniel,1961,25882
M,Kenneth,1961,26088
M,Charles,1961,29191
M,Jeffrey,1961,32014
M,Joseph,1961,29442
M,Kevin,1961,28903
M,Donald,1961,21407
M,Gregory,1961,21353
M,Peter,1961,10337
M,Raymond,1961,9607
M,Gary,1961,22151
M,Scott,1961,23913
M,Ronald,1961,20813
M,Christopher,1961,17232
M,Edward,1961,15877
M,Jerry,1961,11371
M,Douglas,1961,15963
M,Brian,1961,22555
M,Dennis,1961,12478
M,Eric,1961,11108
M,Larry,1961,14577
M,Jim,1961,5341
M,Patrick,1961,11062
M,Mike,1961,11660
M,Andrew,1961,8489
M,Bruce,1961,10716
M,Steve,1961,9992
M,Frank,1961,10421
M,Joe,1961,7048
M,Roger,1961,9655
M,Roy,1961,4960
M,Jeff,1961,9458
M,Carl,1961,7248
M,George,1961,13633
M,Leonard,1961,3422
M,Randy,1961,12576
M,Stephen,1961,16052
M,Gerald,1961,6625
M,Norman,1961,2679
M,Wayne,1961,6750
M,Chris,1961,7204
M,Glenn,1961,6267
M,Harry,1961,2716
M,Keith,1961,12281
M,Lawrence,1961,6082
M,Terry,1961,13183
M,Anthony,1961,20184
M,Alfred,1961,2250
M,Harold,1961,4440
M,Ray,1961,2913
M,Alan,1961,8621
M,Allen,1961,4387
M,Billy,1961,6017
M,Martin,1961,5465
M,Matthew,1961,7078
M,Rodney,1961,5661
M,Tom,1961,4717
M,Dean,1961,4924
M,Earl,1961,2502
M,Gordon,1961,1967
M,Henry,1961,4610
M,Joel,1961,3504
M,Jonathan,1961,3480
M,Ricky,1961,10017
M,Samuel,1961,4671
M,Stanley,1961,3917
M,Troy,1961,4257
M,Walter,1961,5455
M,Bobby,1961,5371
M,Curtis,1961,5433
M,Dale,1961,7184
M,Danny,1961,8200
M,Fred,1961,3074
M,Frederick,1961,3308
M,Jack,1961,4630
M,Marvin,1961,3170
M,Phillip,1961,5972
M,Ralph,1961,4424
M,Randall,1961,6588
M,Russell,1961,7343
M,Victor,1961,4285
M,Arthur,1961,4808
M,Jay,1961,5118
M,Jeffery,1961,8919
M,Jon,1961,4604
M,Todd,1961,9751
M,Albert,1961,4308
M,Bill,1961,3997
M,Glen,1961,2685
M,Jimmy,1961,5721
M,Nicholas,1961,2032
